id	java_package	java_paths	source_root	files	loc	crate	wave	cycle	needs_split	deps	status	attempts	notes
com.destroystokyo.paper	com.destroystokyo.paper	paper-api:com/destroystokyo/paper/ClientOption.java,paper-api:com/destroystokyo/paper/MaterialSetTag.java,paper-api:com/destroystokyo/paper/MaterialTags.java,paper-api:com/destroystokyo/paper/Namespaced.java,paper-api:com/destroystokyo/paper/NamespacedTag.java,paper-api:com/destroystokyo/paper/ParticleBuilder.java,paper-api:com/destroystokyo/paper/SkinParts.java,paper-api:com/destroystokyo/paper/Title.java,paper-server:com/destroystokyo/paper/Metrics.java,paper-server:com/destroystokyo/paper/PaperConfig.java,paper-server:com/destroystokyo/paper/PaperSkinParts.java,paper-server:com/destroystokyo/paper/PaperVersionFetcher.java,paper-server:com/destroystokyo/paper/PaperWorldConfig.java,paper-server:com/destroystokyo/paper/ServerSchedulerReportingWrapper.java,paper-server:com/destroystokyo/paper/VersionHistoryManager.java	paper-api,paper-server	15	3594	rivet-api	3	27		com.destroystokyo.paper.event.server,com.destroystokyo.paper.exception,com.destroystokyo.paper.util,io.papermc.paper,io.papermc.paper.tag,io.papermc.paper.util,net.minecraft.server,net.minecraft.world.entity.player,org.bukkit,org.bukkit.block,org.bukkit.block.data,org.bukkit.configuration.file,org.bukkit.craftbukkit.scheduler,org.bukkit.craftbukkit.util,org.bukkit.entity,org.bukkit.inventory,org.bukkit.plugin,org.bukkit.util	pending	0	
com.destroystokyo.paper.brigadier	com.destroystokyo.paper.brigadier	paper-api:com/destroystokyo/paper/brigadier/BukkitBrigadierCommand.java,paper-api:com/destroystokyo/paper/brigadier/BukkitBrigadierCommandSource.java	paper-api	2	41	rivet-api	3	27		com.mojang.brigadier,com.mojang.brigadier.suggestion,org.bukkit,org.bukkit.command,org.bukkit.entity	pending	0	
com.destroystokyo.paper.entity	com.destroystokyo.paper.entity	paper-api:com/destroystokyo/paper/entity/Pathfinder.java,paper-api:com/destroystokyo/paper/entity/RangedEntity.java,paper-api:com/destroystokyo/paper/entity/TargetEntityInfo.java,paper-server:com/destroystokyo/paper/entity/CraftRangedEntity.java,paper-server:com/destroystokyo/paper/entity/PaperPathfinder.java	paper-api,paper-server	5	550	rivet-api	3	27		net.minecraft.world.entity,net.minecraft.world.entity.monster,net.minecraft.world.level.pathfinder,org.bukkit,org.bukkit.craftbukkit.entity,org.bukkit.craftbukkit.util,org.bukkit.entity,org.bukkit.util	pending	0	
com.destroystokyo.paper.event.entity	com.destroystokyo.paper.event.entity	paper-api:com/destroystokyo/paper/event/entity/CreeperIgniteEvent.java,paper-api:com/destroystokyo/paper/event/entity/EnderDragonFireballHitEvent.java,paper-api:com/destroystokyo/paper/event/entity/EnderDragonFlameEvent.java,paper-api:com/destroystokyo/paper/event/entity/EnderDragonShootFireballEvent.java,paper-api:com/destroystokyo/paper/event/entity/EndermanAttackPlayerEvent.java,paper-api:com/destroystokyo/paper/event/entity/EndermanEscapeEvent.java,paper-api:com/destroystokyo/paper/event/entity/EntityAddToWorldEvent.java,paper-api:com/destroystokyo/paper/event/entity/EntityJumpEvent.java,paper-api:com/destroystokyo/paper/event/entity/EntityKnockbackByEntityEvent.java,paper-api:com/destroystokyo/paper/event/entity/EntityPathfindEvent.java,paper-api:com/destroystokyo/paper/event/entity/EntityRemoveFromWorldEvent.java,paper-api:com/destroystokyo/paper/event/entity/EntityTeleportEndGatewayEvent.java,paper-api:com/destroystokyo/paper/event/entity/EntityZapEvent.java,paper-api:com/destroystokyo/paper/event/entity/ExperienceOrbMergeEvent.java,paper-api:com/destroystokyo/paper/event/entity/PhantomPreSpawnEvent.java,paper-api:com/destroystokyo/paper/event/entity/PlayerNaturallySpawnCreaturesEvent.java,paper-api:com/destroystokyo/paper/event/entity/PreCreatureSpawnEvent.java,paper-api:com/destroystokyo/paper/event/entity/PreSpawnerSpawnEvent.java,paper-api:com/destroystokyo/paper/event/entity/ProjectileCollideEvent.java,paper-api:com/destroystokyo/paper/event/entity/SkeletonHorseTrapEvent.java,paper-api:com/destroystokyo/paper/event/entity/SlimeChangeDirectionEvent.java,paper-api:com/destroystokyo/paper/event/entity/SlimePathfindEvent.java,paper-api:com/destroystokyo/paper/event/entity/SlimeSwimEvent.java,paper-api:com/destroystokyo/paper/event/entity/SlimeTargetLivingEntityEvent.java,paper-api:com/destroystokyo/paper/event/entity/SlimeWanderEvent.java,paper-api:com/destroystokyo/paper/event/entity/ThrownEggHatchEvent.java,paper-api:com/destroystokyo/paper/event/entity/TurtleGoHomeEvent.java,paper-api:com/destroystokyo/paper/event/entity/TurtleLayEggEvent.java,paper-api:com/destroystokyo/paper/event/entity/TurtleStartDiggingEvent.java,paper-api:com/destroystokyo/paper/event/entity/WitchConsumePotionEvent.java,paper-api:com/destroystokyo/paper/event/entity/WitchReadyPotionEvent.java,paper-api:com/destroystokyo/paper/event/entity/WitchThrowPotionEvent.java	paper-api	32	1973	rivet-api	3	27	yes	io.papermc.paper.event.entity,org.bukkit,org.bukkit.block,org.bukkit.entity,org.bukkit.event,org.bukkit.event.entity,org.bukkit.event.player,org.bukkit.inventory,org.bukkit.util	pending	0	
com.destroystokyo.paper.event.player	com.destroystokyo.paper.event.player	paper-api:com/destroystokyo/paper/event/player/IllegalPacketEvent.java,paper-api:com/destroystokyo/paper/event/player/PlayerAdvancementCriterionGrantEvent.java,paper-api:com/destroystokyo/paper/event/player/PlayerArmorChangeEvent.java,paper-api:com/destroystokyo/paper/event/player/PlayerAttackEntityCooldownResetEvent.java,paper-api:com/destroystokyo/paper/event/player/PlayerClientOptionsChangeEvent.java,paper-api:com/destroystokyo/paper/event/player/PlayerConnectionCloseEvent.java,paper-api:com/destroystokyo/paper/event/player/PlayerElytraBoostEvent.java,paper-api:com/destroystokyo/paper/event/player/PlayerHandshakeEvent.java,paper-api:com/destroystokyo/paper/event/player/PlayerJumpEvent.java,paper-api:com/destroystokyo/paper/event/player/PlayerLaunchProjectileEvent.java,paper-api:com/destroystokyo/paper/event/player/PlayerPickupExperienceEvent.java,paper-api:com/destroystokyo/paper/event/player/PlayerPostRespawnEvent.java,paper-api:com/destroystokyo/paper/event/player/PlayerReadyArrowEvent.java,paper-api:com/destroystokyo/paper/event/player/PlayerRecipeBookClickEvent.java,paper-api:com/destroystokyo/paper/event/player/PlayerSetSpawnEvent.java,paper-api:com/destroystokyo/paper/event/player/PlayerStartSpectatingEntityEvent.java,paper-api:com/destroystokyo/paper/event/player/PlayerStopSpectatingEntityEvent.java,paper-api:com/destroystokyo/paper/event/player/PlayerTeleportEndGatewayEvent.java,paper-api:com/destroystokyo/paper/event/player/PlayerUseUnknownEntityEvent.java	paper-api	19	1855	rivet-api	3	27	yes	com.destroystokyo.paper,io.papermc.paper.event.player,org.bukkit,org.bukkit.advancement,org.bukkit.block,org.bukkit.entity,org.bukkit.event,org.bukkit.event.entity,org.bukkit.event.player,org.bukkit.inventory,org.bukkit.util	pending	0	
com.destroystokyo.paper.event.profile	com.destroystokyo.paper.event.profile	paper-api:com/destroystokyo/paper/event/profile/FillProfileEvent.java,paper-api:com/destroystokyo/paper/event/profile/LookupProfileEvent.java,paper-api:com/destroystokyo/paper/event/profile/PreFillProfileEvent.java,paper-api:com/destroystokyo/paper/event/profile/PreLookupProfileEvent.java,paper-api:com/destroystokyo/paper/event/profile/ProfileWhitelistVerifyEvent.java	paper-api	5	473	rivet-api	3	27		com.destroystokyo.paper.profile,org.bukkit,org.bukkit.event	pending	0	
com.destroystokyo.paper.event.server	com.destroystokyo.paper.event.server	paper-api:com/destroystokyo/paper/event/server/AsyncTabCompleteEvent.java,paper-api:com/destroystokyo/paper/event/server/GS4QueryEvent.java,paper-api:com/destroystokyo/paper/event/server/PaperServerListPingEvent.java,paper-api:com/destroystokyo/paper/event/server/ServerExceptionEvent.java,paper-api:com/destroystokyo/paper/event/server/ServerTickEndEvent.java,paper-api:com/destroystokyo/paper/event/server/ServerTickStartEvent.java,paper-api:com/destroystokyo/paper/event/server/WhitelistToggleEvent.java	paper-api	7	1352	rivet-api	3	27		com.destroystokyo.paper.exception,com.destroystokyo.paper.network,com.destroystokyo.paper.profile,io.papermc.paper.util,org.bukkit,org.bukkit.command,org.bukkit.entity,org.bukkit.event,org.bukkit.event.server,org.bukkit.profile,org.bukkit.util	pending	0	
com.destroystokyo.paper.exception	com.destroystokyo.paper.exception	paper-api:com/destroystokyo/paper/exception/ServerCommandException.java,paper-api:com/destroystokyo/paper/exception/ServerEventException.java,paper-api:com/destroystokyo/paper/exception/ServerException.java,paper-api:com/destroystokyo/paper/exception/ServerInternalException.java,paper-api:com/destroystokyo/paper/exception/ServerPluginEnableDisableException.java,paper-api:com/destroystokyo/paper/exception/ServerPluginException.java,paper-api:com/destroystokyo/paper/exception/ServerPluginMessageException.java,paper-api:com/destroystokyo/paper/exception/ServerSchedulerException.java,paper-api:com/destroystokyo/paper/exception/ServerTabCompleteException.java	paper-api	9	353	rivet-api	3	27		com.destroystokyo.paper.event.server,org.bukkit,org.bukkit.command,org.bukkit.entity,org.bukkit.event,org.bukkit.plugin,org.bukkit.scheduler	pending	0	
com.destroystokyo.paper.inventory.meta	com.destroystokyo.paper.inventory.meta	paper-api:com/destroystokyo/paper/inventory/meta/ArmorStandMeta.java	paper-api	1	78	rivet-api	3	27		org.bukkit.inventory.meta	pending	0	
com.destroystokyo.paper.io	com.destroystokyo.paper.io	paper-server:com/destroystokyo/paper/io/SyncLoadFinder.java	paper-server	1	176	rivet-api	3	27		com.mojang.datafixers.util,net.minecraft.world.level	pending	0	
com.destroystokyo.paper.loottable	com.destroystokyo.paper.loottable	paper-api:com/destroystokyo/paper/loottable/LootableBlockInventory.java,paper-api:com/destroystokyo/paper/loottable/LootableEntityInventory.java,paper-api:com/destroystokyo/paper/loottable/LootableInventory.java,paper-api:com/destroystokyo/paper/loottable/LootableInventoryReplenishEvent.java,paper-server:com/destroystokyo/paper/loottable/PaperLootable.java,paper-server:com/destroystokyo/paper/loottable/PaperLootableBlock.java,paper-server:com/destroystokyo/paper/loottable/PaperLootableBlockInventory.java,paper-server:com/destroystokyo/paper/loottable/PaperLootableEntity.java,paper-server:com/destroystokyo/paper/loottable/PaperLootableEntityInventory.java,paper-server:com/destroystokyo/paper/loottable/PaperLootableInventory.java,paper-server:com/destroystokyo/paper/loottable/PaperLootableInventoryData.java	paper-api,paper-server	11	660	rivet-api	3	27		com.mojang.serialization,io.papermc.paper.configuration,io.papermc.paper.configuration.type,net.minecraft.core,net.minecraft.nbt,net.minecraft.world,net.minecraft.world.entity.vehicle,net.minecraft.world.level,net.minecraft.world.level.storage,org.bukkit,org.bukkit.block,org.bukkit.craftbukkit,org.bukkit.craftbukkit.block,org.bukkit.entity,org.bukkit.event,org.bukkit.event.player,org.bukkit.loot	pending	0	
com.destroystokyo.paper.network	com.destroystokyo.paper.network	paper-api:com/destroystokyo/paper/network/NetworkClient.java,paper-api:com/destroystokyo/paper/network/StatusClient.java,paper-server:com/destroystokyo/paper/network/PaperLegacyStatusClient.java,paper-server:com/destroystokyo/paper/network/PaperNetworkClient.java,paper-server:com/destroystokyo/paper/network/PaperServerListPingEventImpl.java,paper-server:com/destroystokyo/paper/network/PaperStatusClient.java,paper-server:com/destroystokyo/paper/network/StandardPaperServerListPingEventImpl.java	paper-api,paper-server	7	335	rivet-api	3	27		com.destroystokyo.paper.event.server,com.destroystokyo.paper.profile,io.papermc.paper.adventure,net.minecraft,net.minecraft.network,net.minecraft.network.chat,net.minecraft.network.protocol.status,net.minecraft.server,net.minecraft.server.level,net.minecraft.server.players,org.bukkit.craftbukkit.util,org.bukkit.entity,org.bukkit.util	pending	0	
com.destroystokyo.paper.profile	com.destroystokyo.paper.profile	paper-api:com/destroystokyo/paper/profile/PlayerProfile.java,paper-api:com/destroystokyo/paper/profile/ProfileProperty.java,paper-server:com/destroystokyo/paper/profile/CraftPlayerProfile.java,paper-server:com/destroystokyo/paper/profile/PaperAuthenticationService.java,paper-server:com/destroystokyo/paper/profile/PaperGameProfileRepository.java,paper-server:com/destroystokyo/paper/profile/PaperMinecraftSessionService.java,paper-server:com/destroystokyo/paper/profile/SharedPlayerProfile.java	paper-api,paper-server	7	987	rivet-api	3	27		com.destroystokyo.paper.event.profile,com.mojang.datafixers.util,io.papermc.paper.configuration,io.papermc.paper.profile,net.minecraft.core,net.minecraft.server,net.minecraft.server.players,net.minecraft.util,net.minecraft.world.entity.player,net.minecraft.world.item.component,org.bukkit.configuration.serialization,org.bukkit.craftbukkit.configuration,org.bukkit.craftbukkit.entity,org.bukkit.craftbukkit.profile,org.bukkit.profile	pending	0	
com.destroystokyo.paper.util	com.destroystokyo.paper.util	paper-api:com/destroystokyo/paper/util/SneakyThrow.java,paper-api:com/destroystokyo/paper/util/VersionFetcher.java	paper-api	2	84	rivet-api	3	27		org.bukkit	pending	0	
com.destroystokyo.paper.utils	com.destroystokyo.paper.utils	paper-api:com/destroystokyo/paper/utils/PaperPluginLogger.java	paper-api	1	46	rivet-api	3	27		io.papermc.paper.plugin.configuration,org.bukkit.plugin	pending	0	
io.papermc.paper	io.papermc.paper	minecraft:io/papermc/paper/FeatureHooks.java,paper-api:io/papermc/paper/InternalAPIBridge.java,paper-api:io/papermc/paper/ServerBuildInfo.java,paper-server:io/papermc/paper/PaperBootstrap.java,paper-server:io/papermc/paper/PaperServerInternalAPIBridge.java,paper-server:io/papermc/paper/ServerBuildInfoImpl.java,paper-server:io/papermc/paper/SparksFly.java	minecraft,paper-api,paper-server	7	1084	rivet-api	3	27		com.destroystokyo.paper,com.destroystokyo.paper.util,com.mojang.brigadier.exceptions,io.papermc.paper.adventure,io.papermc.paper.attribute,io.papermc.paper.command,io.papermc.paper.command.brigadier,io.papermc.paper.command.subcommands,io.papermc.paper.configuration,io.papermc.paper.datacomponent.item,io.papermc.paper.entity.poi,io.papermc.paper.plugin.entrypoint.classloader.group,io.papermc.paper.plugin.lifecycle.event,io.papermc.paper.plugin.provider.classloader,io.papermc.paper.util,io.papermc.paper.world.damagesource,net.minecraft,net.minecraft.commands,net.minecraft.core.registries,net.minecraft.nbt,net.minecraft.network.chat,net.minecraft.network.protocol.game,net.minecraft.server,net.minecraft.server.level,net.minecraft.util,net.minecraft.world.damagesource,net.minecraft.world.entity,net.minecraft.world.entity.ai.attributes,net.minecraft.world.entity.ai.village.poi,net.minecraft.world.entity.decoration,net.minecraft.world.level,net.minecraft.world.level.block,net.minecraft.world.level.block.state,net.minecraft.world.level.chunk,org.bukkit,org.bukkit.attribute,org.bukkit.block,org.bukkit.command,org.bukkit.craftbukkit,org.bukkit.craftbukkit.block,org.bukkit.craftbukkit.command,org.bukkit.craftbukkit.damage,org.bukkit.craftbukkit.entity,org.bukkit.craftbukkit.inventory,org.bukkit.craftbukkit.util,org.bukkit.damage,org.bukkit.entity,org.bukkit.inventory,org.bukkit.plugin,org.bukkit.plugin.java	pending	0	
mc.advancements	net.minecraft.advancements	minecraft:net/minecraft/advancements/Advancement.java,minecraft:net/minecraft/advancements/AdvancementHolder.java,minecraft:net/minecraft/advancements/AdvancementNode.java,minecraft:net/minecraft/advancements/AdvancementProgress.java,minecraft:net/minecraft/advancements/AdvancementRequirements.java,minecraft:net/minecraft/advancements/AdvancementRewards.java,minecraft:net/minecraft/advancements/AdvancementTree.java,minecraft:net/minecraft/advancements/AdvancementType.java,minecraft:net/minecraft/advancements/CriterionProgress.java,minecraft:net/minecraft/advancements/CriterionTriggerInstance.java,minecraft:net/minecraft/advancements/DisplayInfo.java,minecraft:net/minecraft/advancements/TreeNodePosition.java,minecraft:net/minecraft/advancements/package-info.java	minecraft	13	1402	rivet-server	3	27		com.mojang.serialization,net.minecraft,net.minecraft.advancements.triggers,net.minecraft.commands,net.minecraft.commands.functions,net.minecraft.core,net.minecraft.network,net.minecraft.network.chat,net.minecraft.network.codec,net.minecraft.resources,net.minecraft.server,net.minecraft.server.level,net.minecraft.server.permissions,net.minecraft.sounds,net.minecraft.util,net.minecraft.world.entity.item,net.minecraft.world.item,net.minecraft.world.item.crafting,net.minecraft.world.level,net.minecraft.world.level.storage.loot,net.minecraft.world.level.storage.loot.parameters	pending	0	
mc.advancements.predicates	net.minecraft.advancements.predicates	minecraft:net/minecraft/advancements/predicates/BlockPredicate.java,minecraft:net/minecraft/advancements/predicates/CollectionContentsPredicate.java,minecraft:net/minecraft/advancements/predicates/CollectionCountsPredicate.java,minecraft:net/minecraft/advancements/predicates/CollectionPredicate.java,minecraft:net/minecraft/advancements/predicates/ContextAwarePredicate.java,minecraft:net/minecraft/advancements/predicates/DamagePredicate.java,minecraft:net/minecraft/advancements/predicates/DamageSourcePredicate.java,minecraft:net/minecraft/advancements/predicates/DataComponentMatchers.java,minecraft:net/minecraft/advancements/predicates/DistancePredicate.java,minecraft:net/minecraft/advancements/predicates/EnchantmentPredicate.java,minecraft:net/minecraft/advancements/predicates/FluidPredicate.java,minecraft:net/minecraft/advancements/predicates/FoodPredicate.java,minecraft:net/minecraft/advancements/predicates/GameTypePredicate.java,minecraft:net/minecraft/advancements/predicates/InputPredicate.java,minecraft:net/minecraft/advancements/predicates/ItemPredicate.java,minecraft:net/minecraft/advancements/predicates/LightPredicate.java,minecraft:net/minecraft/advancements/predicates/LocationPredicate.java,minecraft:net/minecraft/advancements/predicates/MinMaxBounds.java,minecraft:net/minecraft/advancements/predicates/MobEffectsPredicate.java,minecraft:net/minecraft/advancements/predicates/NbtPredicate.java,minecraft:net/minecraft/advancements/predicates/SingleComponentItemPredicate.java,minecraft:net/minecraft/advancements/predicates/SlotsPredicate.java,minecraft:net/minecraft/advancements/predicates/StatePropertiesPredicate.java,minecraft:net/minecraft/advancements/predicates/TagPredicate.java,minecraft:net/minecraft/advancements/predicates/package-info.java	minecraft	25	1907	rivet-server	3	27	yes	com.mojang.brigadier,com.mojang.brigadier.exceptions,com.mojang.datafixers.util,com.mojang.serialization,net.minecraft.advancements.predicates.entity,net.minecraft.core,net.minecraft.core.component,net.minecraft.core.component.predicates,net.minecraft.core.registries,net.minecraft.nbt,net.minecraft.network,net.minecraft.network.chat,net.minecraft.network.codec,net.minecraft.resources,net.minecraft.server.level,net.minecraft.tags,net.minecraft.util,net.minecraft.world.damagesource,net.minecraft.world.effect,net.minecraft.world.entity,net.minecraft.world.entity.player,net.minecraft.world.food,net.minecraft.world.inventory,net.minecraft.world.item,net.minecraft.world.item.component,net.minecraft.world.item.enchantment,net.minecraft.world.level,net.minecraft.world.level.biome,net.minecraft.world.level.block,net.minecraft.world.level.block.entity,net.minecraft.world.level.block.state,net.minecraft.world.level.block.state.pattern,net.minecraft.world.level.block.state.properties,net.minecraft.world.level.levelgen.structure,net.minecraft.world.level.material,net.minecraft.world.level.storage,net.minecraft.world.level.storage.loot,net.minecraft.world.level.storage.loot.predicates,net.minecraft.world.phys	pending	0	
mc.advancements.predicates.entity	net.minecraft.advancements.predicates.entity	minecraft:net/minecraft/advancements/predicates/entity/CubeMobPredicate.java,minecraft:net/minecraft/advancements/predicates/entity/DistanceToPlayerPredicate.java,minecraft:net/minecraft/advancements/predicates/entity/EntityEffectsPredicate.java,minecraft:net/minecraft/advancements/predicates/entity/EntityEquipmentPredicate.java,minecraft:net/minecraft/advancements/predicates/entity/EntityExactDataComponentsPredicate.java,minecraft:net/minecraft/advancements/predicates/entity/EntityFlagsPredicate.java,minecraft:net/minecraft/advancements/predicates/entity/EntityLocationPredicate.java,minecraft:net/minecraft/advancements/predicates/entity/EntityNbtPredicate.java,minecraft:net/minecraft/advancements/predicates/entity/EntityPartialComponentsPredicate.java,minecraft:net/minecraft/advancements/predicates/entity/EntityPredicate.java,minecraft:net/minecraft/advancements/predicates/entity/EntitySlotsPredicate.java,minecraft:net/minecraft/advancements/predicates/entity/EntitySubPredicate.java,minecraft:net/minecraft/advancements/predicates/entity/EntitySubPredicates.java,minecraft:net/minecraft/advancements/predicates/entity/EntityTagPredicate.java,minecraft:net/minecraft/advancements/predicates/entity/EntityTypePredicate.java,minecraft:net/minecraft/advancements/predicates/entity/FishingHookPredicate.java,minecraft:net/minecraft/advancements/predicates/entity/LightningBoltPredicate.java,minecraft:net/minecraft/advancements/predicates/entity/MovementAffectedByPredicate.java,minecraft:net/minecraft/advancements/predicates/entity/MovementPredicate.java,minecraft:net/minecraft/advancements/predicates/entity/PassengerPredicate.java,minecraft:net/minecraft/advancements/predicates/entity/PeriodicEntityTickPredicate.java,minecraft:net/minecraft/advancements/predicates/entity/PlayerPredicate.java,minecraft:net/minecraft/advancements/predicates/entity/RaiderPredicate.java,minecraft:net/minecraft/advancements/predicates/entity/SheepPredicate.java,minecraft:net/minecraft/advancements/predicates/entity/SteppingOnPredicate.java,minecraft:net/minecraft/advancements/predicates/entity/TargetedEntityPredicate.java,minecraft:net/minecraft/advancements/predicates/entity/TeamPredicate.java,minecraft:net/minecraft/advancements/predicates/entity/VehiclePredicate.java,minecraft:net/minecraft/advancements/predicates/entity/package-info.java	minecraft	29	1477	rivet-server	3	27	yes	com.mojang.datafixers.util,com.mojang.serialization,net.minecraft.advancements,net.minecraft.advancements.predicates,net.minecraft.core,net.minecraft.core.component,net.minecraft.core.component.predicates,net.minecraft.core.registries,net.minecraft.resources,net.minecraft.server,net.minecraft.server.level,net.minecraft.stats,net.minecraft.tags,net.minecraft.util,net.minecraft.world.entity,net.minecraft.world.entity.animal.sheep,net.minecraft.world.entity.monster.cubemob,net.minecraft.world.entity.player,net.minecraft.world.entity.projectile,net.minecraft.world.entity.raid,net.minecraft.world.item,net.minecraft.world.item.crafting,net.minecraft.world.level.block.entity,net.minecraft.world.level.storage.loot,net.minecraft.world.level.storage.loot.parameters,net.minecraft.world.level.storage.loot.predicates,net.minecraft.world.phys,net.minecraft.world.scores	pending	0	
mc.advancements.triggers	net.minecraft.advancements.triggers	minecraft:net/minecraft/advancements/triggers/AnyBlockInteractionTrigger.java,minecraft:net/minecraft/advancements/triggers/BeeNestDestroyedTrigger.java,minecraft:net/minecraft/advancements/triggers/BredAnimalsTrigger.java,minecraft:net/minecraft/advancements/triggers/BrewedPotionTrigger.java,minecraft:net/minecraft/advancements/triggers/ChangeDimensionTrigger.java,minecraft:net/minecraft/advancements/triggers/ChanneledLightningTrigger.java,minecraft:net/minecraft/advancements/triggers/ConstructBeaconTrigger.java,minecraft:net/minecraft/advancements/triggers/ConsumeItemTrigger.java,minecraft:net/minecraft/advancements/triggers/CriteriaTriggers.java,minecraft:net/minecraft/advancements/triggers/Criterion.java,minecraft:net/minecraft/advancements/triggers/CriterionTrigger.java,minecraft:net/minecraft/advancements/triggers/CuredZombieVillagerTrigger.java,minecraft:net/minecraft/advancements/triggers/DefaultBlockInteractionTrigger.java,minecraft:net/minecraft/advancements/triggers/DistanceTrigger.java,minecraft:net/minecraft/advancements/triggers/EffectsChangedTrigger.java,minecraft:net/minecraft/advancements/triggers/EnchantedItemTrigger.java,minecraft:net/minecraft/advancements/triggers/EnterBlockTrigger.java,minecraft:net/minecraft/advancements/triggers/EntityHurtPlayerTrigger.java,minecraft:net/minecraft/advancements/triggers/FallAfterExplosionTrigger.java,minecraft:net/minecraft/advancements/triggers/FilledBucketTrigger.java,minecraft:net/minecraft/advancements/triggers/FishingRodHookedTrigger.java,minecraft:net/minecraft/advancements/triggers/ImpossibleTrigger.java,minecraft:net/minecraft/advancements/triggers/InventoryChangeTrigger.java,minecraft:net/minecraft/advancements/triggers/ItemDurabilityTrigger.java,minecraft:net/minecraft/advancements/triggers/ItemUsedOnLocationTrigger.java,minecraft:net/minecraft/advancements/triggers/KilledByArrowTrigger.java,minecraft:net/minecraft/advancements/triggers/KilledTrigger.java,minecraft:net/minecraft/advancements/triggers/LevitationTrigger.java,minecraft:net/minecraft/advancements/triggers/LightningStrikeTrigger.java,minecraft:net/minecraft/advancements/triggers/LootTableTrigger.java,minecraft:net/minecraft/advancements/triggers/PickedUpItemTrigger.java,minecraft:net/minecraft/advancements/triggers/PlayerHurtEntityTrigger.java,minecraft:net/minecraft/advancements/triggers/PlayerInteractTrigger.java,minecraft:net/minecraft/advancements/triggers/PlayerTrigger.java,minecraft:net/minecraft/advancements/triggers/RecipeCraftedTrigger.java,minecraft:net/minecraft/advancements/triggers/RecipeUnlockedTrigger.java,minecraft:net/minecraft/advancements/triggers/ShotCrossbowTrigger.java,minecraft:net/minecraft/advancements/triggers/SimpleCriterionTrigger.java,minecraft:net/minecraft/advancements/triggers/SlideDownBlockTrigger.java,minecraft:net/minecraft/advancements/triggers/SpearMobsTrigger.java,minecraft:net/minecraft/advancements/triggers/StartRidingTrigger.java,minecraft:net/minecraft/advancements/triggers/SummonedEntityTrigger.java,minecraft:net/minecraft/advancements/triggers/TameAnimalTrigger.java,minecraft:net/minecraft/advancements/triggers/TargetBlockTrigger.java,minecraft:net/minecraft/advancements/triggers/TradeTrigger.java,minecraft:net/minecraft/advancements/triggers/UsedEnderEyeTrigger.java,minecraft:net/minecraft/advancements/triggers/UsedTotemTrigger.java,minecraft:net/minecraft/advancements/triggers/UsingItemTrigger.java,minecraft:net/minecraft/advancements/triggers/package-info.java	minecraft	49	2918	rivet-server	3	27	yes	com.mojang.serialization,net.minecraft.advancements,net.minecraft.advancements.predicates,net.minecraft.advancements.predicates.entity,net.minecraft.core,net.minecraft.core.registries,net.minecraft.resources,net.minecraft.server,net.minecraft.server.level,net.minecraft.util,net.minecraft.world.damagesource,net.minecraft.world.entity,net.minecraft.world.entity.animal,net.minecraft.world.entity.item,net.minecraft.world.entity.monster.zombie,net.minecraft.world.entity.npc.villager,net.minecraft.world.entity.player,net.minecraft.world.entity.projectile,net.minecraft.world.item,net.minecraft.world.item.alchemy,net.minecraft.world.item.crafting,net.minecraft.world.level,net.minecraft.world.level.block,net.minecraft.world.level.block.state,net.minecraft.world.level.block.state.properties,net.minecraft.world.level.storage.loot,net.minecraft.world.level.storage.loot.parameters,net.minecraft.world.level.storage.loot.predicates,net.minecraft.world.phys	pending	0	
mc.commands	net.minecraft.commands	minecraft:net/minecraft/commands/ArgumentVisitor.java,minecraft:net/minecraft/commands/BrigadierExceptions.java,minecraft:net/minecraft/commands/CacheableFunction.java,minecraft:net/minecraft/commands/CommandBuildContext.java,minecraft:net/minecraft/commands/CommandResultCallback.java,minecraft:net/minecraft/commands/CommandSigningContext.java,minecraft:net/minecraft/commands/CommandSource.java,minecraft:net/minecraft/commands/CommandSourceStack.java,minecraft:net/minecraft/commands/Commands.java,minecraft:net/minecraft/commands/ExecutionCommandSource.java,minecraft:net/minecraft/commands/FunctionInstantiationException.java,minecraft:net/minecraft/commands/ParserUtils.java,minecraft:net/minecraft/commands/SharedSuggestionProvider.java,minecraft:net/minecraft/commands/package-info.java	minecraft	14	2209	rivet-server	3	27		com.mojang.brigadier,com.mojang.brigadier.builder,com.mojang.brigadier.exceptions,com.mojang.brigadier.suggestion,com.mojang.brigadier.tree,com.mojang.serialization,net.minecraft,net.minecraft.advancements,net.minecraft.commands.arguments,net.minecraft.commands.execution,net.minecraft.commands.functions,net.minecraft.commands.synchronization,net.minecraft.core,net.minecraft.core.registries,net.minecraft.data.registries,net.minecraft.gametest.framework,net.minecraft.network.chat,net.minecraft.network.protocol.game,net.minecraft.resources,net.minecraft.server,net.minecraft.server.commands,net.minecraft.server.commands.data,net.minecraft.server.level,net.minecraft.server.permissions,net.minecraft.sounds,net.minecraft.tags,net.minecraft.util,net.minecraft.util.profiling,net.minecraft.util.profiling.jfr,net.minecraft.world.entity,net.minecraft.world.flag,net.minecraft.world.level,net.minecraft.world.level.dimension,net.minecraft.world.level.gamerules,net.minecraft.world.phys	pending	0	
